Day,Time,Count
 Thursday -  November 9 -  2017 -      Total=1552,17:30,34.0
 Thursday -  November 9 -  2017 -      Total=1552,17:45,46.0
 Thursday -  November 9 -  2017 -      Total=1552,18:0,44.0
 Thursday -  November 9 -  2017 -      Total=1552,18:15,42.0
 Thursday -  November 9 -  2017 -      Total=1552,18:30,38.0
 Thursday -  November 9 -  2017 -      Total=1552,18:45,31.0
 Thursday -  November 9 -  2017 -      Total=1552,19:0,35.0
 Thursday -  November 9 -  2017 -      Total=1552,19:15,31.0
 Thursday -  November 9 -  2017 -      Total=1552,19:30,23.0
 Thursday -  November 9 -  2017 -      Total=1552,19:45,15.0
 Thursday -  November 9 -  2017 -      Total=1552,20:0,20.0
 Thursday -  November 9 -  2017 -      Total=1552,20:15,29.0
 Thursday -  November 9 -  2017 -      Total=1552,20:30,25.0
 Thursday -  November 9 -  2017 -      Total=1552,20:45,27.0
 Thursday -  November 9 -  2017 -      Total=1552,21:0,13.0
 Thursday -  November 9 -  2017 -      Total=1552,21:15,12.0
 Thursday -  November 9 -  2017 -      Total=1552,21:30,15.0
 Thursday -  November 9 -  2017 -      Total=1552,21:45,7.0
 Thursday -  November 9 -  2017 -      Total=1552,22:0,6.0
 Thursday -  November 9 -  2017 -      Total=1552,22:15,7.0
 Thursday -  November 9 -  2017 -      Total=1552,22:30,5.0
 Thursday -  November 9 -  2017 -      Total=1552,22:45,8.0
 Thursday -  November 9 -  2017 -      Total=1552,23:0,4.0
 Thursday -  November 9 -  2017 -      Total=1552,23:15,1.0
 Thursday -  November 9 -  2017 -      Total=1552,23:30,5.0
 Thursday -  November 9 -  2017 -      Total=1552,23:45,1.0
