,Date,Time,NB,SB
254,2017-05-18 00:00:00,15:30:00,144,27
255,2017-05-18 00:00:00,15:45:00,139,23
256,2017-05-18 00:00:00,16:00:00,114,24
257,2017-05-18 00:00:00,16:15:00,111,27
258,2017-05-18 00:00:00,16:30:00,182,17
259,2017-05-18 00:00:00,16:45:00,182,24
260,2017-05-18 00:00:00,17:00:00,178,42
261,2017-05-18 00:00:00,17:15:00,169,29
262,2017-05-18 00:00:00,17:30:00,183,19
263,2017-05-18 00:00:00,17:45:00,143,25
264,2017-05-18 00:00:00,18:00:00,142,35
265,2017-05-18 00:00:00,18:15:00,142,25
266,2017-05-18 00:00:00,18:30:00,92,36
267,2017-05-18 00:00:00,18:45:00,68,30
268,2017-05-18 00:00:00,19:00:00,68,30
269,2017-05-18 00:00:00,19:15:00,50,38
270,2017-05-18 00:00:00,19:30:00,35,25
271,2017-05-18 00:00:00,19:45:00,21,23
272,2017-05-18 00:00:00,20:00:00,40,25
273,2017-05-18 00:00:00,20:15:00,26,19
274,2017-05-18 00:00:00,20:30:00,17,17
275,2017-05-18 00:00:00,20:45:00,14,23
276,2017-05-18 00:00:00,21:00:00,20,14
277,2017-05-18 00:00:00,21:15:00,17,9
278,2017-05-18 00:00:00,21:30:00,11,15
279,2017-05-18 00:00:00,21:45:00,13,12
280,2017-05-18 00:00:00,22:00:00,7,8
281,2017-05-18 00:00:00,22:15:00,9,6
282,2017-05-18 00:00:00,22:30:00,8,6
283,2017-05-18 00:00:00,22:45:00,4,6
284,2017-05-18 00:00:00,23:00:00,8,4
285,2017-05-18 00:00:00,23:15:00,1,3
286,2017-05-18 00:00:00,23:30:00,3,6
287,2017-05-18 00:00:00,23:45:00,4,2
