Day,Time,Count
 Thursday -  May 9 -  2019 - Total=2615,21:0,16.0
 Thursday -  May 9 -  2019 - Total=2615,21:15,16.0
 Thursday -  May 9 -  2019 - Total=2615,21:30,5.0
 Thursday -  May 9 -  2019 - Total=2615,21:45,11.0
 Thursday -  May 9 -  2019 - Total=2615,22:0,9.0
 Thursday -  May 9 -  2019 - Total=2615,22:15,7.0
 Thursday -  May 9 -  2019 - Total=2615,22:30,9.0
 Thursday -  May 9 -  2019 - Total=2615,22:45,6.0
 Thursday -  May 9 -  2019 - Total=2615,23:0,3.0
 Thursday -  May 9 -  2019 - Total=2615,23:15,6.0
 Thursday -  May 9 -  2019 - Total=2615,23:30,6.0
 Thursday -  May 9 -  2019 - Total=2615,23:45,5.0
